Source Target Confidence
1839 3306 0.200000
1840 2610 0.200000
1841 4917 0.200000
1842 3325 0.455000
1843 3374 0.500000
1843 3549 0.164000
1844 2410 0.479000
1844 2780 0.479000
1844 3078 0.200000
1844 3578 0.479000
1844 4227 0.200000
1844 4740 0.200000
1844 5406 0.170000
1845 3478 0.170000
1846 4251 0.200000
1846 4442 0.173000
1846 4872 0.200000
1846 6305 0.200000
1846 6337 0.200000
1847 3006 0.500000
1847 3021 0.500000
1847 3044 0.500000
1847 3572 0.500000
1847 5041 0.500000
1847 5782 0.500000
1848 3374 0.644000
1848 3659 0.200000
1848 4395 0.200000
1849 1976 0.200000
1850 2410 0.452000
1850 2780 0.452000
1850 3578 0.452000
1851 2410 0.467000
1851 2780 0.467000
1851 3578 0.467000
1852 4507 0.200000
1853 2410 0.455000
1853 2780 0.455000
1853 3578 0.455000
1854 2175 0.167000
1854 2410 0.440000
1854 2780 0.440000
1854 3374 0.647000
1854 3578 0.440000
1855 1889 0.177500
1855 2727 0.200000
1855 2829 0.200000
1855 3374 0.575000
1855 4406 0.177500
1856 2410 0.521000
1856 2780 0.521000
1856 3578 0.521000
1856 4558 0.200000
1857 3653 0.167000
1858 6265 0.167000
1858 6284 0.179000
1860 2410 0.509000
1860 2780 0.509000
1860 3578 0.509000
1861 2410 0.440000
1861 2780 0.440000
1861 3578 0.440000
1862 2410 0.443000
1862 2780 0.443000
1862 3325 0.554000
1862 3374 0.638000
1862 3578 0.443000
1863 5404 0.173000
1863 5990 0.200000
1864 2721 0.182000
1864 3223 0.200000
1864 3374 0.647000
1864 5412 0.200000
1864 5777 0.185000
1865 3374 0.575000
1866 2410 0.446000
1866 2780 0.446000
1866 3325 0.545000
1866 3578 0.446000
1867 2410 0.464000
1867 2780 0.464000
1867 3578 0.464000
1868 2410 0.440000
1868 2780 0.440000
1868 3578 0.440000
1870 1889 0.855000
1870 2410 0.464000
1870 2780 0.464000
1870 3273 0.176000
1870 3325 0.850000
1870 3578 0.464000
1871 2410 0.440000
1871 2780 0.440000
1871 3578 0.440000
1872 2247 0.200000
1872 2757 0.200000
1872 2878 0.200000
1873 2767 0.173000
1873 3374 0.611000
1873 3964 0.173000
1873 4334 0.170000
1874 2410 0.440000
1874 2780 0.440000
1874 3578 0.440000
1875 2410 0.464000
1875 2780 0.464000
1875 3578 0.464000
1876 6112 0.155000
1877 5728 0.167000
1878 2410 0.461000
1878 2780 0.461000
1878 3578 0.461000
1880 3374 0.500000
1881 2732 0.530000
1881 3606 0.530000
1881 3714 0.530000
1881 3865 0.530000
1881 3866 0.530000
1881 4319 0.530000
1881 4518 0.530000
1881 4974 0.530000
1881 4977 0.530000
1882 2410 0.443000
1882 2780 0.443000
1882 3578 0.443000
1883 3374 0.575000
1884 3374 0.644000
1885 2037 0.143000
1885 4482 0.200000
1887 2358 0.200000
1888 3374 0.638000
1889 2288 0.212000
1889 2708 0.218000
1889 2710 0.233000
1889 3212 0.430500
1889 3374 0.500000
1889 3760 0.177500
1889 4406 0.177500
1889 4413 0.832500
1889 4507 0.227000
1889 4708 0.212000
1889 5084 0.430500
1889 5152 0.215000
1890 3325 0.548000
1890 3958 0.170000
1890 4707 0.473000
1890 5001 0.473000
1890 5002 0.473000
1890 5003 0.473000
1890 5806 0.473000
1891 2077 0.170000
1891 2738 0.200000
1892 1903 0.170000
1892 2410 0.449000
1892 2612 0.170000
1892 2780 0.449000
1892 3578 0.449000
1893 2966 0.167000
1893 3335 0.167000
1893 3374 0.647000
1893 3421 0.170000
1894 2410 0.458000
1894 2485 0.146000
1894 2780 0.458000
1894 2908 0.167000
1894 3325 0.557000
1894 3578 0.458000
1894 4028 0.161000
1894 4168 0.200000
1894 4733 0.200000
1895 5371 0.167000
1896 2410 0.512000
1896 2780 0.512000
1896 3578 0.512000
1898 3325 0.533000
1899 3325 0.177500
1900 3374 0.575000
1901 3526 0.170000
1902 2784 0.158000
1902 2810 0.170000
1902 4257 0.164000
1902 4839 0.170000
1902 6201 0.167000
1903 5059 0.177500
1903 5060 0.177500
1905 2602 0.560000
1906 2410 0.458000
1906 2780 0.458000
1906 3578 0.458000
1907 2410 0.506000
1907 2780 0.506000
1907 3578 0.506000
1909 2123 0.200000
1909 2452 0.200000
1909 3616 0.167000
1909 4300 0.164000
1909 4558 0.200000
1909 5385 0.200000
1909 5471 0.200000
1909 5912 0.164000
1909 6069 0.161000
1910 3325 0.527000
1910 4423 0.200000
1911 2061 0.167000
1911 3670 0.167000
1911 4966 0.164000
1912 2410 0.452000
1912 2780 0.452000
1912 3578 0.452000
1913 2410 0.509000
1913 2780 0.509000
1913 3578 0.509000
1914 3260 0.200000
1915 4240 0.200000
1915 5691 0.200000
1916 2732 0.506000
1916 3606 0.506000
1916 3714 0.506000
1916 3865 0.506000
1916 3866 0.506000
1916 4319 0.506000
1916 4518 0.506000
1916 4974 0.506000
1916 4977 0.506000
1918 3374 0.644000
1919 3374 0.638000
1920 2024 0.173000
1920 4217 0.200000
1920 4325 0.200000
1921 3374 0.500000
1922 3446 0.200000
1923 5225 0.177500
1923 5226 0.177500
1923 5227 0.177500
1924 2265 0.170000
1924 5179 0.430500
1924 5233 0.177500
1924 5297 0.430500
1925 4010 0.176000
1926 4337 0.167000
1927 3374 0.575000
1928 2410 0.455000
1928 2780 0.455000
1928 3578 0.455000
1929 4707 0.482000
1929 5001 0.482000
1929 5002 0.482000
1929 5003 0.482000
1929 5806 0.482000
1930 2732 0.560000
1930 3035 0.560000
1931 2732 0.518000
1931 3606 0.518000
1931 3714 0.518000
1931 3865 0.518000
1931 3866 0.518000
1931 4319 0.518000
1931 4518 0.518000
1931 4974 0.518000
1931 4977 0.518000
1932 6188 0.200000
1933 2410 0.443000
1933 2780 0.443000
1933 3578 0.443000
1934 2410 0.452000
1934 2780 0.452000
1934 3578 0.452000
1935 2410 0.440000
1935 2780 0.440000
1935 3578 0.440000
1937 4959 0.200000
1938 2410 0.449000
1938 2780 0.449000
1938 3578 0.449000
1940 2512 0.200000
1940 3723 0.200000
1940 3738 0.200000
1940 5589 0.200000
1941 2410 0.455000
1941 2780 0.455000
1941 3374 0.500000
1941 3578 0.455000
1942 2128 0.200000
1942 2206 0.155000
1942 2377 0.161000
1942 5448 0.200000
1942 5506 0.167000
1942 5854 0.200000
1942 5964 0.200000
1943 3325 0.554000
1944 2738 0.164000
1944 3026 0.177500
1944 4746 0.155000
1944 4871 0.177500
1946 2732 0.473000
1946 2863 0.170000
1946 3606 0.473000
1946 3714 0.473000
1946 3865 0.473000
1946 3866 0.473000
1946 4319 0.473000
1946 4518 0.473000
1946 4974 0.473000
1946 4977 0.473000
1946 5748 0.170000
1947 3374 0.629000
1948 2172 0.200000
1948 5247 0.200000
1948 5393 0.200000
1948 5745 0.200000
1949 2410 0.443000
1949 2780 0.443000
1949 3578 0.443000
1950 5638 0.560000
1951 2140 0.200000
1952 2059 0.170000
1953 5309 0.221000
1953 5824 0.167000
1954 2412 0.200000
1954 4878 0.170000
1955 3374 0.611000
1956 2241 0.167000
1956 3374 0.500000
1956 4109 0.170000
1956 4558 0.170000
1956 4802 0.170000
1957 3374 0.575000
1958 2410 0.449000
1958 2780 0.449000
1958 3578 0.449000
1960 2802 0.200000
1961 5377 0.200000
1962 4706 0.167000
1963 2410 0.449000
1963 2780 0.449000
1963 3578 0.449000
1964 3374 0.638000
1965 5339 0.161000
1967 2410 0.452000
1967 2780 0.452000
1967 3578 0.452000
1968 6135 0.164000
1969 3325 0.548000
1970 3374 0.500000
1971 4422 0.200000
1972 3723 0.164000
1972 5319 0.200000
1973 3374 0.575000
1974 4310 0.200000
1974 4467 0.200000
1974 4760 0.176000
1974 4890 0.200000
1975 4707 0.500000
1975 5001 0.500000
1975 5002 0.500000
1975 5003 0.500000
1975 5806 0.500000
1976 2362 0.179000
1976 2377 0.167000
1976 2383 0.164000
1976 3550 0.185000
1976 3625 0.182000
1976 4180 0.173000
1976 5843 0.167000
1977 2092 0.155000
1977 4889 0.173000
1978 2410 0.461000
1978 2780 0.461000
1978 3578 0.461000
1978 3730 0.179000
1979 3374 0.500000
1980 3374 0.611000
1981 3374 0.500000
1982 4603 0.200000
1983 2901 0.200000
1983 5279 0.200000
1984 2732 0.440000
1984 3606 0.440000
1984 3714 0.440000
1984 3865 0.440000
1984 3866 0.440000
1984 4319 0.440000
1984 4518 0.440000
1984 4974 0.440000
1984 4977 0.440000
1985 2436 0.167000
1986 3339 0.170000
1987 2410 0.452000
1987 2732 0.578000
1987 2780 0.452000
1987 3578 0.452000
1987 3606 0.578000
1987 3714 0.578000
1987 3865 0.578000
1987 3866 0.578000
1987 4319 0.578000
1987 4518 0.578000
1987 4974 0.578000
1987 4977 0.578000
1988 3374 0.575000
1988 4593 0.200000
1989 2410 0.446000
1989 2780 0.446000
1989 3578 0.446000
1990 2831 0.200000
1990 4498 0.200000
1990 5916 0.200000
1991 2410 0.452000
1991 2780 0.452000
1991 3578 0.452000
1992 3375 0.200000
1993 3374 0.611000
1994 4849 0.152000
1994 5210 0.161000
1995 2410 0.464000
1995 2780 0.464000
1995 3578 0.464000
1995 4535 0.200000
1996 3599 0.173000
1997 2410 0.458000
1997 2780 0.458000
1997 3578 0.458000
1998 3374 0.500000
1999 2291 0.177500
1999 3081 0.177500
1999 5297 0.177500
1999 5812 0.177500
2000 3374 0.647000
2001 3374 0.611000
2002 3430 0.200000
2002 3443 0.200000
2003 3374 0.500000
2004 3374 0.575000
2005 2410 0.443000
2005 2780 0.443000
2005 3578 0.443000
2006 2959 0.182000
2007 3374 0.575000
2008 2410 0.455000
2008 2780 0.455000
2008 3578 0.455000
2009 2410 0.452000
2009 2780 0.452000
2009 3578 0.452000
2010 2410 0.446000
2010 2780 0.446000
2010 3578 0.446000
2011 2732 0.509000
2011 3606 0.509000
2011 3714 0.509000
2011 3865 0.509000
2011 3866 0.509000
2011 4319 0.509000
2011 4518 0.509000
2011 4974 0.509000
2011 4977 0.509000
2012 4181 0.200000
2012 4367 0.200000
2013 3374 0.629000
2014 3230 0.167000
2014 3511 0.200000
2014 4290 0.182000
2014 4429 0.170000
2014 6028 0.173000
2015 3374 0.611000
2016 5589 0.179000
2017 3374 0.629000
2018 4198 0.177500
2019 2410 0.536000
2019 2780 0.536000
2019 3578 0.536000
2020 2782 0.200000
2021 2410 0.485000
2021 2780 0.485000
2021 3578 0.485000
2022 3093 0.200000
2023 4528 0.200000
2023 5116 0.200000
2024 3103 0.167000
2025 2410 0.440000
2025 2780 0.440000
2025 3578 0.440000
2026 5687 0.173000
2027 2879 0.161000
2028 2732 0.506000
2028 3606 0.506000
2028 3714 0.506000
2028 3865 0.506000
2028 3866 0.506000
2028 4319 0.506000
2028 4518 0.506000
2028 4974 0.506000
2028 4977 0.506000
2029 2410 0.440000
2029 2780 0.440000
2029 3325 0.539000
2029 3578 0.440000
2030 3374 0.575000
2031 3374 0.500000
2032 2221 0.200000
2033 3374 0.638000
2034 3325 0.557000
2035 2410 0.452000
2035 2780 0.452000
2035 3578 0.452000
2037 2452 0.200000
2037 3073 0.164000
2037 3364 0.164000
2037 3903 0.200000
2037 4368 0.167000
2037 4400 0.200000
2037 5502 0.200000
2037 5688 0.200000
2037 5742 0.167000
2037 5886 0.167000
2037 6092 0.200000
2038 3374 0.500000
2039 2410 0.455000
2039 2780 0.455000
2039 3578 0.455000
2040 2450 0.177500
2040 2959 0.173000
2040 5638 0.177500
2041 2410 0.443000
2041 2780 0.443000
2041 3578 0.443000
2043 2381 0.200000
2043 3135 0.164000
2043 4373 0.200000
2043 4551 0.164000
2043 4569 0.164000
2043 4668 0.170000
2043 5210 0.200000
2044 3374 0.611000
2045 2410 0.443000
2045 2780 0.443000
2045 3578 0.443000
2046 4972 0.170000
2047 2410 0.452000
2047 2478 0.167000
2047 2780 0.452000
2047 3578 0.452000
2047 4713 0.173000
2048 3264 0.200000
2048 3296 0.200000
2050 3374 0.575000
2050 6170 0.170000
2051 3171 0.200000
2052 5355 0.200000
2054 2410 0.440000
2054 2780 0.440000
2054 3578 0.440000
2054 3723 0.200000
2055 2802 0.200000
2055 3325 0.527000
2055 3374 0.629000
2055 4910 0.200000
2055 5719 0.200000
2055 6056 0.167000
2057 2297 0.200000
2057 2924 0.176000
2057 3011 0.164000
2057 4988 0.200000
2057 5216 0.170000
2057 5304 0.200000
2057 5356 0.200000
2057 5804 0.173000
2057 5930 0.200000
2058 2732 0.503000
2058 3606 0.503000
2058 3714 0.503000
2058 3865 0.503000
2058 3866 0.503000
2058 4319 0.503000
2058 4518 0.503000
2058 4974 0.503000
2058 4977 0.503000
2059 2393 0.200000
2061 3788 0.200000
2062 2410 0.443000
2062 2780 0.443000
2062 3578 0.443000
2063 3325 0.551000
2064 3273 0.167000
2064 5709 0.200000
2065 6107 0.200000
2066 2410 0.452000
2066 2780 0.452000
2066 3578 0.452000
2067 2431 0.158000
2067 2591 0.161000
2067 3903 0.200000
2067 4163 0.200000
2067 4204 0.200000
2067 4237 0.158000
2067 4368 0.170000
2067 4445 0.200000
2067 4568 0.200000
2067 5008 0.200000
2067 5127 0.200000
2067 5355 0.200000
2067 5434 0.158000
2067 6080 0.200000
2067 6098 0.200000
2067 6104 0.170000
2068 2070 0.177500
2068 2071 0.430500
2068 2708 0.179000
2068 2720 0.182000
2068 3322 0.200000
2068 5269 0.176000
2068 5360 0.177500
2068 5778 0.182000
2068 5824 0.200000
2069 3374 0.500000
2069 3388 0.173000
2069 5269 0.200000
2070 2071 0.177500
2070 5360 0.177500
2071 5360 0.177500
2072 2794 0.206000
2072 2810 0.182000
2072 3575 0.200000
2073 5396 0.200000
2073 5930 0.200000
2074 4881 0.167000
2075 3374 0.575000
2076 2606 0.167000
2076 4839 0.167000
2077 2178 0.179000
2077 2785 0.167000
2077 3992 0.170000
2077 4839 0.173000
2077 5615 0.170000
2078 3374 0.575000
2079 2410 0.440000
2079 2780 0.440000
2079 3578 0.440000
2080 3374 0.611000
2081 2410 0.440000
2081 2780 0.440000
2081 3578 0.440000
2082 2096 0.170000
2082 4087 0.200000
2082 5191 0.200000
2082 5388 0.173000
2082 5506 0.176000
2083 3302 0.560000
2083 3958 0.560000
2084 3302 0.560000
2084 3958 0.560000
2085 2410 0.479000
2085 2780 0.479000
2085 3578 0.479000
2086 2732 0.503000
2086 3606 0.503000
2086 3714 0.503000
2086 3865 0.503000
2086 3866 0.503000
2086 4319 0.503000
2086 4518 0.503000
2086 4974 0.503000
2086 4977 0.503000
2087 4633 0.200000
2087 4636 0.200000
2088 3009 0.200000
2089 4980 0.200000
2090 2431 0.164000
2090 4558 0.170000
2090 5224 0.161000
2091 3374 0.629000
2091 3767 0.200000
2092 2506 0.152000
2092 5519 0.158000
2093 2732 0.503000
2093 3606 0.503000
2093 3714 0.503000
2093 3865 0.503000
2093 3866 0.503000
2093 4319 0.503000
2093 4518 0.503000
2093 4974 0.503000
2093 4977 0.503000
2093 5516 0.200000
2094 2175 0.200000
2094 2410 0.443000
2094 2780 0.443000
2094 3578 0.443000
2095 3374 0.644000
2095 4133 0.200000
2095 4814 0.152000
2095 5521 0.143000
2096 2209 0.167000
2096 2241 0.167000
2096 2831 0.155000
2096 3221 0.170000
2096 4826 0.167000
2096 4954 0.158000
2096 5688 0.164000
2097 2410 0.449000
2097 2780 0.449000
2097 3578 0.449000
2098 2425 0.200000
2098 5216 0.170000
2099 2410 0.470000
2099 2780 0.470000
2099 3374 0.629000
2099 3578 0.470000
2100 3077 0.200000
2100 3089 0.200000
2100 3374 0.629000
2100 3773 0.200000
2100 6007 0.200000
2101 2410 0.449000
2101 2780 0.449000
2101 3578 0.449000
2102 3325 0.557000
2103 3616 0.158000
2104 6242 0.200000
2105 3325 0.548000
2106 3517 0.200000
2107 3325 0.545000
2108 3737 0.170000
2109 2534 0.200000
2109 4741 0.200000
2109 5191 0.170000
2110 3586 0.167000
2111 3918 0.200000
2112 3374 0.638000
2114 6151 0.170000
2115 5026 0.161000
2116 2860 0.200000
2116 3554 0.200000
2116 4748 0.146000
2116 4752 0.155000
2116 5090 0.155000
2117 3374 0.611000
2118 3374 0.647000
2119 2410 0.455000
2119 2780 0.455000
2119 3578 0.455000
2120 3225 0.200000
2121 4142 0.200000
2122 2410 0.452000
2122 2780 0.452000
2122 3578 0.452000
2124 2410 0.443000
2124 2780 0.443000
2124 3136 0.200000
2124 3578 0.443000
2125 3325 0.557000
2126 2410 0.452000
2126 2592 0.200000
2126 2780 0.452000
2126 3325 0.551000
2126 3578 0.452000
2126 3724 0.176000
2126 4600 0.200000
2126 5024 0.173000
2126 5195 0.200000
2127 2197 0.200000
2129 2410 0.458000
2129 2780 0.458000
2129 3578 0.458000
2130 2704 0.164000
2130 5601 0.167000
2131 2410 0.452000
2131 2780 0.452000
2131 3578 0.452000
2132 5868 0.200000
2133 3773 0.177500
2134 2410 0.446000
2134 2780 0.446000
2134 3578 0.446000
2135 2410 0.440000
2135 2780 0.440000
2135 3578 0.440000
2136 2410 0.440000
2136 2780 0.440000
2136 3578 0.440000
2137 2410 0.443000
2137 2780 0.443000
2137 3578 0.443000
2138 2410 0.452000
2138 2780 0.452000
2138 3578 0.452000
2138 5275 0.200000
2138 5303 0.200000
2138 5691 0.200000
2139 2410 0.455000
2139 2780 0.455000
2139 3578 0.455000
2140 3598 0.200000
2140 4609 0.200000
2140 6304 0.200000
2141 2732 0.521000
2141 3606 0.521000
2141 3714 0.521000
2141 3865 0.521000
2141 3866 0.521000
2141 4319 0.521000
2141 4518 0.521000
2141 4974 0.521000
2141 4977 0.521000
2142 2410 0.443000
2142 2780 0.443000
2142 3578 0.443000
2143 3374 0.500000
2144 5472 0.200000
2145 5340 0.200000
2146 3374 0.647000
2147 2410 0.446000
2147 2780 0.446000
2147 3578 0.446000
2148 3374 0.611000
2149 3374 0.629000
2150 2410 0.440000
2150 2780 0.440000
2150 3578 0.440000
2152 2410 0.449000
2152 2780 0.449000
2152 3578 0.449000
2153 3181 0.164000
2154 5338 0.173000
2156 2410 0.446000
2156 2780 0.446000
2156 3578 0.446000
2157 3374 0.647000
2158 4806 0.200000
2159 2410 0.443000
2159 2780 0.443000
2159 3578 0.443000
2160 3374 0.575000
2161 4190 0.170000
2161 5338 0.164000
2162 3325 0.557000
2163 4846 0.200000
2163 5502 0.200000
2163 5506 0.167000
2164 2681 0.176000
2164 2737 0.170000
2164 2738 0.182000
2164 2938 0.173000
2164 2953 0.200000
2164 2959 0.200000
2164 4836 0.167000
2164 4860 0.170000
2164 5285 0.200000
2164 5492 0.200000
2165 3325 0.521000
2167 3374 0.629000
2168 3264 0.200000
2169 3923 0.200000
2170 3325 0.599000
2173 2410 0.455000
2173 2780 0.455000
2173 3374 0.611000
2173 3578 0.455000
2174 3325 0.524000
2175 2809 0.167000
2175 3174 0.170000
2175 3428 0.200000
2175 3608 0.200000
2175 3737 0.173000
2175 3759 0.200000
2175 4168 0.176000
2175 4564 0.167000
2175 4589 0.167000
2175 4751 0.170000
2175 5090 0.167000
2175 5129 0.200000
2175 5155 0.200000
2175 5444 0.200000
2175 5446 0.173000
2175 5589 0.200000
2177 2410 0.455000
2177 2780 0.455000
2177 3578 0.455000
2177 5458 0.164000
2178 2180 0.200000
2178 2604 0.200000
2178 2628 0.200000
2179 2410 0.443000
2179 2780 0.443000
2179 3578 0.443000
2180 2191 0.176000
2180 2410 0.440000
2180 2604 0.200000
2180 2780 0.440000
2180 3025 0.173000
2180 3456 0.200000
2180 3578 0.440000
2180 4749 0.200000
2180 5279 0.200000
2181 2582 0.167000
2181 3055 0.170000
2181 3374 0.638000
2181 3730 0.170000
2181 5227 0.167000
2182 2397 0.158000
2183 5458 0.167000
2184 5754 0.170000
2185 2410 0.512000
2185 2780 0.512000
2185 3578 0.512000
2186 3325 0.548000
2187 3394 0.185000
2187 6000 0.176000
2188 4707 0.488000
2188 5001 0.488000
2188 5002 0.488000
2188 5003 0.488000
2188 5806 0.488000
2189 2405 0.161000
2189 3879 0.170000
2190 2410 0.446000
2190 2780 0.446000
2190 3567 0.200000
2190 3578 0.446000
2190 4161 0.200000
2191 2410 0.479000
2191 2738 0.200000
2191 2780 0.479000
2191 3578 0.479000
2192 2387 0.200000
2192 4466 0.188000
2193 2948 0.177500
2193 3325 0.177500
2193 3924 0.177500
2194 2410 0.497000
2194 2780 0.497000
2194 3578 0.497000
2195 2410 0.446000
2195 2780 0.446000
2195 3578 0.446000
2195 3633 0.200000
2195 4246 0.200000
2196 3325 0.850000
2196 5638 0.430500
2198 2908 0.164000
2198 3374 0.575000
2199 2410 0.455000
2199 2780 0.455000
2199 3578 0.455000
2199 5940 0.200000
2200 2410 0.446000
2200 2780 0.446000
2200 3578 0.446000
2201 4965 0.200000
2202 3374 0.611000
2203 5339 0.161000
2204 2410 0.494000
2204 2780 0.494000
2204 3578 0.494000
2205 2410 0.440000
2205 2534 0.170000
2205 2780 0.440000
2205 3578 0.440000
2205 4275 0.161000
2205 4293 0.164000
2206 2410 0.452000
2206 2780 0.452000
2206 3325 0.491000
2206 3578 0.452000
2206 3635 0.161000
2207 3325 0.509000
2208 2699 0.200000
2208 4102 0.200000
2209 2314 0.536000
2209 2333 0.551000
2209 2481 0.512000
2209 2484 0.551000
2209 2488 0.557000
2209 2692 0.554000
2209 3029 0.557000
2209 3092 0.524000
2209 3284 0.557000
2209 3302 0.557000
2209 3374 0.575000
2209 3500 0.539000
2209 3773 0.536000
2209 3777 0.539000
2209 4060 0.536000
2209 4080 0.542000
2209 4082 0.545000
2209 4085 0.536000
2209 4093 0.548000
2209 4098 0.545000
2209 4149 0.557000
2209 4290 0.200000
2209 4404 0.542000
2209 4406 0.506000
2209 4416 0.551000
2209 4490 0.536000
2209 4510 0.554000
2209 4643 0.521000
2209 4707 0.512000
2209 4869 0.536000
2209 5224 0.518000
2209 5584 0.545000
2209 5902 0.539000
2209 5917 0.542000
2209 6045 0.530000
2209 6073 0.557000
2209 6115 0.536000
2210 3287 0.173000
2210 5602 0.176000
2211 3374 0.500000
2212 2732 0.515000
2212 3374 0.500000
2212 3606 0.515000
2212 3714 0.515000
2212 3865 0.515000
2212 3866 0.515000
2212 4319 0.515000
2212 4518 0.515000
2212 4974 0.515000
2212 4977 0.515000
2213 2235 0.200000
2214 2361 0.200000
2214 3360 0.200000
2215 6265 0.200000
2216 2217 0.173000
2216 4059 0.200000
2216 4368 0.200000
2216 4846 0.200000
2216 5245 0.200000
2217 3253 0.200000
2217 3325 0.500000
2217 4068 0.170000
2217 4404 0.200000
2217 4635 0.170000
2217 4807 0.200000
2217 5297 0.170000
2217 5306 0.200000
2217 5308 0.200000
2218 3470 0.200000
2218 5228 0.200000
2218 5541 0.200000
2218 5663 0.200000
2218 6182 0.200000
2219 3036 0.170000
2219 3405 0.200000
2219 4084 0.200000
2219 5201 0.200000
2219 5719 0.200000
2219 6108 0.200000
2220 2410 0.458000
2220 2780 0.458000
2220 3578 0.458000
2221 2535 0.200000
2221 3109 0.200000
2221 3233 0.200000
2221 3237 0.200000
2221 4134 0.200000
2221 4431 0.200000
2221 5530 0.200000
2222 3325 0.557000
2222 5310 0.200000
2222 5905 0.200000
2223 2705 0.200000
2223 3006 0.500000
2223 3021 0.500000
2223 3044 0.500000
2223 3322 0.194000
2223 3374 0.500000
2223 3572 0.500000
2223 4397 0.167000
2223 5041 0.500000
2223 5062 0.200000
2223 5782 0.500000
2225 5409 0.167000
2226 3374 0.575000
2227 3670 0.167000
2227 4546 0.167000
2228 2792 0.167000
2228 5370 0.164000
2229 3374 0.629000
2230 3374 0.575000
2231 3374 0.500000
2232 3374 0.629000
2233 3154 0.200000
2235 3626 0.200000
2235 4275 0.200000
2235 5720 0.161000
2236 2765 0.200000
2236 3374 0.611000
2236 3773 0.177500
2236 4085 0.185000
2236 4198 0.177500
2236 4406 0.177500
2236 5470 0.194000
2236 5479 0.177500
2236 5638 0.273125
2236 6076 0.177500
2237 4407 0.200000
2237 5851 0.194000
2238 3374 0.575000
